Id	Longitude	Latitude	Depth	RecentDate	OldestDate	Archive	Material	DOI	Reference
423	-86.46	0.0217	2941.0	6.49	51.47	3	1	166	170
424	3.73333	60.86667	345.0	-0.047	1.94164	3	1	167	171
425	-17.699833	66.551667	470.0	0.055	2.160616	3	8	167	171
426	-9.36389	38.55817	96.0	-0.051	2.105	3	8	167	171
427	-9.36389	38.55817	96.0	-0.051	2.105	3	1	167	171
428	34.9333	29.5167	15.0	-0.04621	-0.03721	3	4	31	32
429	34.9333	29.5167	15.0	-0.04621	-0.04025	3	4	31	32
430	34.9333	29.5167	15.0	-0.04608	-0.04025	3	4	31	32
431	-78.07	26.07	965.0	0.36	52.0	3	1	101	104
432	-27.9	57.4575	2620.0	7.2	9.19	3	8	168	172
433	-117.35	33.66	377.0	9.228	18.634	2	6	169	173
434	-57.6	33.6	4450.0	1.7	18.9	3	1	170	174
435	-57.6	33.6	4450.0	9.584761905	18.96923077	3	8	170	175
436	156.058	4.85	3585.0	4.1	25.6	3	8	171	176
437	160.8	-1.747	3383.0	0.25	19.75	3	8	171	176
438	161.975	0.007	4441.0	0.42	36.81	3	8	171	176
439	162.702	-0.027	4441.0	0.39	27.89	3	8	171	176
440	160.993	0.875	3509.0	0.26	20.69	3	8	171	176
441	161.605	1.1	3848.0	1.45	22.87	3	8	171	176
442	162.393	1.362	4118.0	0.42	29.19	3	8	171	176
443	167.6765	-77.515	1600.0	-0.056897	0.477354	1	5	172	177
444	167.6765	-77.515	1600.0	-0.056897	0.477354	1	5	172	177
445	167.6765	-77.515	1600.0	-0.056897	0.477354	1	5	172	177
446	2.67	48.38	130.0	-0.057	0.354	5	3	173	178
447	2.67	48.38	130.0	-0.057	0.354	5	3	173	178
448	-157.3	2.0	9.0	-0.04363	0.01171	3	4	174	179
449	-72.0	42.0	186.0	0.034125	0.044125	5	3	175	179
450	-85.0	10.0	300.0	-0.05075	-0.0154583	5	3	175	179
451	-84.0	10.0	40.0	-0.051292	-0.035042	5	3	175	179
452	-44.195	5.9067	4056.0	2.99	150.16	3	1	176	180
453	-44.195	5.9067	4056.0	2.99	151.31	3	8	176	180
454	-25.0	61.0	1917.0	57.5264	135.1	3	1	177	181
455	-25.0	61.0	1917.0	57.5264	135.1	3	8	177	181
456	-45.09	48.8	1251.0	109.9	134.05	3	1	2	2
457	-117.5833	31.25	2042.0	6.71	194.31	3	8	21	21
458	-117.5833	31.25	2042.0	1.9	194.31	3	1	21	21
459	-117.37	32.07	1299.0	2.66	170.16	3	8	21	21
460	-117.37	32.07	1299.0	-1.39	170.16	3	1	21	21
461	-118.4	32.2833	1759.0	1.52	155.18	3	8	21	21
462	-118.4	32.2833	1759.0	2.18	198.38	3	1	21	21
463	-118.13	32.48333	1818.0	2.99	110.24	3	8	21	21
464	-118.13	32.48333	1818.0	2.16	107.02	3	1	21	21
465	-118.8	32.8	1442.0	0.43	126.32	3	8	21	21
466	-118.8	32.8	1442.0	0.43	130.98	3	1	21	21
467	-119.9667	32.86667	1194.0	0.95	113.23	3	8	21	21
468	-119.9667	32.86667	1194.0	0.95	135.08	3	1	21	21
469	-160.0	4.0	1.0	-0.05554	0.000458	3	4	14	14
470	-155.5082	72.1555	369.0	0.28	6.66	3	1	178	182
471	-155.5082	72.1555	369.0	0.052	6.66	3	1	178	182
472	15.81	67.22	160.0	-0.047	7.5152	4	9	179	183
473	-75.966	43.05	500.0	3.236	14.611	2	2	180	184
474	34.30167	27.83583	5.5	-0.04558	0.19892	3	4	181	185
475	34.973	29.459	18.0	-0.04625	-0.04108	3	4	182	186
476	34.9192	29.504	4.0	-0.043083	-0.038083	3	4	182	186
477	34.919167	29.502667	15.0	-0.045083	-0.038083	3	4	182	186
478	10.28	44.02	840.0	95.2471639	117.5538176	4	9	183	187
479	-82.5	75.33	1900.0	-0.008	0.441	1	5	70	141
480	-37.6935	65.6107	73.0	0.308	8.56	2	6	184	188
481	-37.6935	65.6107	73.0	0.308	8.56	2	6	184	188
482	-37.6935	65.6107	73.0	0.308	8.56	2	6	184	188
483	-37.6935	65.6107	73.0	0.308	8.56	2	6	184	188
484	11.67	47.11	2524.0	-0.013	9.9306	4	9	185	189
485	11.67	47.11	2524.0	9.6365	10.7961	4	9	185	189
486	-105.4433	33.5067	1864.0	11.36691083	55.90294809	4	9	186	190
487	-105.4433	33.5067	1864.0	11.396	25.9	4	9	187	191
488	-50.57944	-77.57861	58.0	-0.035	-0.031	1	5	188	192
489	-52.50639	-78.42778	68.0	-0.041	-0.02	1	5	188	193
490	-50.50139	-77.12917	43.0	-0.035	-0.031	1	5	188	192
491	-52.80417	-77.86722	69.0	-0.033	-0.029	1	5	188	192
492	-54.04694	-78.24194	67.0	-0.033	-0.029	1	5	188	192
493	-55.43167	-78.60611	92.0	-0.03	0.489	1	5	188	192
494	-55.43167	-78.60611	92.0	-0.03	0.489	1	5	188	192
495	-55.43167	-78.60611	75.0	-0.033	-0.028	1	5	188	192
496	-56.84	-78.94611	75.0	-0.033	-0.028	1	5	188	192
497	-52.267	-76.981	41.0	-0.039	-0.016	1	5	188	193
498	-55.978	-77.9375	61.0	-0.039	-0.015	1	5	188	193
499	-55.978	-77.9375	61.0	-0.039	-0.015	1	5	188	193
500	-55.97833	-77.9375	61.0	-0.039	-0.037	1	5	188	193
501	-56.98	-78.30194	64.0	-0.039	-0.016	1	5	188	193
502	-56.98	-78.30194	64.0	-0.039	-0.038	1	5	188	193
503	-56.04	-77.355	55.0	-0.035	-0.034	1	5	188	192
504	-57.917	-81.617	133.0	-0.039	0.014	1	5	188	193
505	-51.53333	-77.99167	65.0	-0.044	-0.018	1	5	188	193
506	-52.47333	-78.41333	68.0	-0.044	-0.017	1	5	188	193
507	-53.47333	-78.84	71.0	-0.044	-0.015	1	5	188	193
508	-54.20167	-79.26833	75.0	-0.044	-0.015	1	5	188	193
509	-54.89167	-79.67	85.0	-0.044	-0.016	1	5	188	193
510	-55.5	-80.0	93.0	-0.044	-0.023	1	5	188	193
511	-55.98	-80.43	104.0	-0.044	-0.003	1	5	188	193
512	-57.88833	-81.605	132.0	-0.044	0.003	1	5	189	194
513	-57.88833	-81.605	132.0	-0.044	0.003	1	5	189	194
514	-57.82667	-82.335	143.0	-0.044	0.004	1	5	189	194
515	-58.69167	-82.75	145.0	-0.044	0.004	1	5	189	194
516	-58.69167	-82.75	145.0	-0.044	0.004	1	5	189	194
517	-59.575	-83.16667	163.0	-0.044	0.001	1	5	189	194
518	-59.575	-83.16667	163.0	-0.044	0.001	1	5	189	194
519	-59.635	-84.81833	1191.0	-0.044	-0.009	1	5	189	194
520	-59.635	-84.81833	1191.0	-0.044	-0.009	1	5	189	194
521	-59.635	-84.81833	1191.0	-0.044	-0.009	1	5	189	194
522	-120.036	34.2875	576.0	104.13	144.68	3	8	190	195
523	120.066667	34.266667	575.0	0.91	10.97	3	8	191	196
524	120.066667	34.266667	575.0	0.91	10.97	3	8	191	196
525	94.8	80.5	750.0	-0.04824	0.237995	1	5	192	197
526	6.036667	-22.915	2505.0	0.75	368.0	3	1	193	198
527	-7.59166	-3.48	4035.0	0.21	586.0	3	1	193	198
528	-12.428332	-1.665	3230.0	0.24	366.85	3	1	193	198
529	-10.75	-5.778333	3128.0	1.0	271.0	3	1	193	198
530	-14.89666	-3.815	3984.0	2.61	362.0	3	1	193	198
531	100.00213	-1.008	964.0	0.0	40.12	3	8	194	199
532	103.0041	-5.01562	1891.0	0.0	39.59	3	8	194	199
533	103.0041	-5.01562	1891.0	0.44	39.59	3	1	194	199
534	112.01454	-8.01127	1375.0	0.24	21.98	3	8	195	200
535	112.01454	-8.01127	1375.0	0.24	21.98	3	8	195	200
536	10.31865	-6.58235	3124.0	3.2	190.5	3	8	196	201
537	10.31865	-6.58235	3124.0	0.4	190.5	3	8	196	201
538	11.681	-11.7705	3409.0	0.9	200.6	3	8	196	201
539	11.681	-11.7705	3409.0	0.9	200.6	3	8	196	201
540	11.681	-11.7705	3409.0	99.7	140.1	3	1	197	202
541	11.681	-11.7705	3409.0	99.7	140.1	3	1	197	202
542	11.681	-11.7705	3409.0	103.0	144.6	3	1	197	202
543	9.185833	-20.104	2209.0	0.0	219.4	3	8	196	201
544	9.185833	-20.104	2209.0	0.0	219.4	3	8	196	201
545	9.185833	-20.104	2209.0	100.6	145.6	3	1	197	202
546	9.185833	-20.104	2209.0	100.6	145.6	3	1	197	202
547	5.421667	-21.735	3731.0	0.0	902.67	3	1	193	198
548	5.0317	-21.6017	4450.0	0.0	902.67	3	1	193	198
549	5.0317	-21.6017	4450.0	0.0	902.67	3	1	193	198
550	5.0317	-21.6017	4450.0	0.0	902.67	3	1	193	198
551	-10.98	1.658333	4567.0	0.38	540.8	3	1	193	198
552	-11.0367	-5.745	2374.0	4.36	423.5	3	8	151	156
553	-11.0367	-5.745	2374.0	4.36	338.33	3	1	151	156
554	-11.0367	-5.745	2374.0	0.36	7.99	3	8	151	156
555	-11.0367	-5.745	2374.0	0.36	7.99	3	1	151	156
556	-12.56	-3.561667	2945.0	0.57	130.0	3	1	193	198
557	-16.42833	-3.56	4671.0	0.38	305.11	3	1	193	198
558	-43.666667	4.238333	3129.0	0.1597	69.07903	3	1	198	203
559	-43.666667	4.238333	3129.0	0.1597	69.07903	3	1	198	203
560	-41.621667	3.831667	3292.0	77.0	128.5	3	8	199	204
561	12.37666	-23.315	1967.0	0.24	59.0	3	1	198	203
562	-36.6366	-4.61333	830.0	0.46	14.34	3	8	200	205
563	-36.6366	-4.61333	830.0	0.46	14.34	3	8	200	205
564	-34.441667	-7.011667	1385.0	0.65	29.08	3	8	200	205
565	-34.441667	-7.011667	1385.0	0.65	29.08	3	8	200	205
566	13.0833	-25.4666	1785.0	6.695	54.901	3	8	201	206
567	13.0833	-25.4666	1785.0	6.695	54.901	3	8	201	206
568	-36.345	-4.245	2362.0	0.245	10.699	3	8	202	207
569	-36.345	-4.245	2362.0	0.245	10.699	3	8	202	207
570	-36.64	-4.613333	828.0	14.43	20.74	3	8	200	205
571	-36.64	-4.613333	828.0	14.43	20.74	3	8	200	205
572	-59.3867	12.613333	1558.0	0.21	176.25	3	1	203	208
573	-58.33	12.2583	1972.0	0.21	244.18	3	1	203	208
574	-58.33	12.2583	1972.0	3.5	243.1	3	1	204	209
575	-58.33	12.2583	1972.0	3.5	243.1	3	1	204	209
576	-12.466	29.0167	775.0	0.999	88.438	3	1	205	210
577	-12.466	29.0167	775.0	0.999	88.438	3	1	205	210
578	-44.495	5.433333	3295.0	81.4	81.4	3	1	204	209
579	-44.495	5.433333	3295.0	9.8	196.5	3	1	204	209
580	-44.495	5.433333	3295.0	142.9	237.5	3	1	204	209
581	-44.495	5.433333	3295.0	43.7	252.6	3	1	204	209
582	-44.495	5.433333	3295.0	13.6	77.0	3	1	204	209
583	-44.495	5.433333	3295.0	6.0	109.6	3	1	204	209
584	-44.495	5.433333	3295.0	6.0	248.8	3	1	204	209
585	34.9567	29.5017	464.0	-0.025	7.275	3	7	206	211
586	34.6817	27.7135	963.0	11.6579	20.9785	3	1	207	212
587	34.6817	27.7135	963.0	9.777	20.9785	3	7	207	212
588	34.6817	27.7135	963.0	0.7389	10.233	3	1	207	212
589	34.6817	27.7135	963.0	0.5903	9.891	3	8	207	212
590	34.6817	27.7135	963.0	0.5903	13.8924	3	7	207	212
591	-10.2683	30.85	899.0	-0.05	0.115	3	8	208	213
592	-10.2683	30.85	899.0	-0.05	0.115	3	1	208	213
593	-10.2683	30.85	899.0	-0.05	0.116	3	1	208	213
594	-10.2667	30.8517	900.0	0.0	19.85477025	3	1	208	213
595	-10.2667	30.8517	900.0	0.17121	1.28695	3	1	208	213
596	-10.2667	30.8517	900.0	0.17121	1.13469	3	1	208	213
597	11.2217	-5.5883	962.0	0.03	19.498	3	8	209	214
598	-53.251	8.515	1910.0	11.0	103.9	3	1	204	209
599	-53.251	8.515	1910.0	2.7	102.3	3	1	204	209
600	-53.251	8.515	1910.0	81.9	151.3	3	1	204	209
601	30.196667	43.4866	1202.0	8.2744	26.5142	3	7	210	215
602	30.041667	43.683333	168.0	12.355	15.469	3	7	211	216
603	-18.5817	20.7517	2278.0	0.52	117.885	3	1	212	217
604	-18.26	20.09	1908.0	100.2	137.4	3	1	204	209
605	-18.35	15.61	2956.0	100.76	138.56	3	1	204	209
606	-18.35	15.61	2956.0	100.76	138.56	3	1	204	209
607	-18.35	15.61	2956.0	100.76	136.58	3	1	204	209
608	-18.35	15.61	2956.0	100.76	136.58	3	1	204	209
609	-17.6635	9.166	3057.0	6.95	192.3	3	1	213	218
610	19.2	32.76	1399.0	2.3	17.1	3	8	1	1
611	19.2	32.76	1399.0	2.3	17.1	3	8	1	1
612	19.2	32.76	1399.0	8.3	16.3	3	8	1	1
613	34.65033	32.742	892.0	0.33	12.02	3	1	214	219
614	34.65033	32.742	892.0	0.33	12.02	3	1	214	219
615	24.096333	39.753833	1094.0	0.07	11.87	3	1	214	219
616	24.096333	39.753833	1094.0	0.07	11.87	3	1	214	219
617	27.555667	35.7555	728.0	2.41	12.04	3	1	214	219
618	27.555667	35.7555	728.0	0.07	12.04	3	1	214	219
619	167.73167	50.42	3300.0	3.87	17.45	3	1	215	220
620	167.73167	50.42	3300.0	3.87	23.2	3	1	215	220
621	167.73167	50.42	3300.0	3.87	5.48	3	1	215	220
622	-10.183	37.767	3135.0	0.61	20.76	3	8	216	221
623	120.0152	-9.00991	1250.0	0.470122807	35.23957627	3	8	217	222
624	-65.169	10.7121	893.0	1.57763	582.27632	3	8	218	223
625	-11.961	-1.35	3912.0	0.22	9.8	3	8	151	224
626	-11.961	-1.35	3912.0	17.1	334.0	3	8	151	224
627	-11.961	-1.35	3912.0	17.1	334.0	3	1	151	224
628	3.4017	4.805	2861.0	6.07	18.54	3	1	151	156
629	3.4017	4.805	2861.0	8.4	18.06	3	1	151	156
630	3.4017	4.805	2861.0	7.93	74.12	3	1	151	156
631	5.1002	-2.2033	3891.0	0.33	7.84	3	1	151	156
632	5.1002	-2.2033	3891.0	6.53	145.84	3	8	151	156
633	-16.39	52.43	3663.0	0.71	31.76	3	8	151	156
634	-16.39	52.43	3663.0	0.71	31.76	3	8	151	156
635	-16.39	52.43	3663.0	0.71	15.04	3	8	151	156
636	-16.39	52.43	3663.0	8.45	35.45	3	8	151	156
637	-16.39	52.43	3663.0	0.71	35.45	3	1	151	156
638	-18.176667	54.306667	1859.0	0.43	29.5	3	8	151	156
639	-18.176667	54.306667	1859.0	0.43	29.5	3	8	151	156
640	-18.176667	54.306667	1859.0	0.43	14.75	3	8	151	156
641	-18.176667	54.306667	1859.0	7.67	29.5	3	8	151	156
642	-18.176667	54.306667	1859.0	0.43	29.5	3	1	151	156
643	-19.145	53.1783	2472.0	8.738	80.854	3	8	219	225
644	-18.57333	21.145	2778.0	0.0	30.76	3	1	60	61
645	-18.93	19.366667	3315.0	3.27	155.39	3	1	151	156
646	-18.93	19.366667	3315.0	2.24	42.83	3	1	151	156
647	-18.133333	15.953333	3094.0	0.13	5.36	3	8	151	156
648	-18.133333	15.953333	3094.0	0.13	5.36	3	1	151	156
649	-18.133333	15.953333	3094.0	2.01	17.1	3	8	151	156
650	-18.133333	15.953333	3094.0	2.01	17.1	3	1	151	156
651	-17.745	23.135	2136.0	9.8	26.32	3	1	151	156
652	-17.745	23.135	2136.0	3.92	31.66	3	1	151	156
653	-17.745	23.135	2136.0	3.92	36.04	3	1	151	156
654	-16.845	25.171667	2573.0	2.49	141.33	3	1	151	156
655	-16.845	25.171667	2573.0	2.49	141.33	3	1	151	156
656	-18.312667	13.876167	3156.0	8.2	39.52	3	1	151	156
657	-18.312667	13.876167	3156.0	8.2	39.52	3	1	151	156
658	-18.01	18.07	2490.0	2.8	34.95	3	1	151	156
659	-18.01	18.07	2490.0	2.8	34.95	3	1	151	156
660	-19.851667	5.67	2862.0	0.73	781.74	3	1	151	156
661	-19.851667	5.67	2862.0	0.73	781.74	3	1	151	156
662	-18.986667	27.005	3849.0	16.49	420.04	3	1	151	156
663	-18.986667	27.005	3849.0	7.13	420.04	3	1	151	156
664	-7.815	34.891	2022.0	2.0	119.34	3	1	70	226
665	-20.566667	14.416667	4324.0	4.7	21.92	3	8	151	156
666	-20.566667	14.416667	4324.0	0.63	15.12	3	8	151	156
667	-21.49833	9.005	4239.0	0.24	22.85	3	8	151	156
668	-21.49833	9.005	4239.0	1.79	26.8	3	1	151	156
669	-26.18666	7.27666	4835.0	3.03	34.11	3	8	151	224
670	-26.18666	7.27666	4835.0	3.03	34.11	3	1	151	224
671	-15.5	0.8	2764.0	1.47	162.05	3	8	151	156
672	-15.5	0.8	2764.0	1.47	162.05	3	8	151	156
673	-15.5	0.8	2764.0	1.47	90.95	3	1	151	156
674	-9.4433	-0.971667	4662.0	7.13	446.99	3	8	151	156
675	-9.4433	-0.971667	4662.0	7.13	446.99	3	1	151	156
676	117.383333	20.116667	1727.0	0.014	41.132	3	8	220	227
677	13.968533	74.998083	1768.0	0.0	1.94	3	1	221	228
678	13.968533	74.998083	1768.0	0.0	1.944	3	8	221	228
679	-29.597167	64.7995	1903.0	0.0	5.6	3	1	222	229
680	-29.597167	64.7995	1903.0	0.0	5.6	3	8	222	229
681	-29.597167	64.7995	1903.0	0.0	5.6	3	1	222	229
682	-29.595833	64.797333	1893.0	5.81	32.82	3	1	222	229
683	-29.595833	64.797333	1893.0	5.81	32.82	3	8	222	229
684	-29.595833	64.797333	1893.0	5.81	32.82	3	1	222	229
685	-38.46	72.59	3203.0	-0.03452	0.65035	1	5	223	230
686	-38.46	72.59	3203.0	-0.037	0.68	1	5	223	230
687	-114.8	40.3	2000.0	90.808	101.902	4	9	224	231
688	-114.8	40.3	2000.0	83.683	86.202	4	9	224	231
689	-74.43333	28.245	4758.0	70.86	138.71	3	1	225	232
690	-74.43333	28.245	4758.0	70.86	138.71	3	1	225	232
691	26.58	35.66	1522.0	5.17	156.73	3	8	2	233
692	26.58	35.66	1522.0	0.08	156.73	3	8	2	233
693	-38.5	72.6	3203.0	-0.03688	110.977	1	5	226	234
694	61.49	16.2	1.7	-0.04921	-0.03121	3	4	227	235
695	61.49	16.2	1.7	-0.02871	0.05429	3	4	227	235
696	-61.5	16.2	2.0	-0.048	0.054	3	4	228	236
697	-61.5	16.2	2.0	-0.04921	0.0543	3	4	228	236
698	-51.07	77.45	2479.0	34.21	48.855	1	5	229	237
699	81.48333	35.28333	6200.0	0.0	132.4	1	5	230	238
700	81.48333	35.28333	6200.0	-0.0345	1.9455	1	5	230	238
701	72.88	9.03	1764.0	2820.0	2820.0	3	1	231	239
702	72.88	9.03	1764.0	2820.0	2820.0	3	1	231	239
703	72.88	9.03	1764.0	2360.0	3270.0	3	1	231	239
704	72.88	9.03	1764.0	2360.0	3270.0	3	1	231	239
705	72.88	9.03	1764.0	34.2	3525.12	3	1	231	239
706	72.88	9.03	1764.0	34.2	3525.12	3	1	231	239
707	72.88	9.03	1764.0	2120.0	5540.0	3	1	231	239
708	72.88	9.03	1764.0	2120.0	5540.0	3	1	231	239
709	-8.25	-70.65	42.0	-0.057046575	-0.031347032	1	5	143	148
710	-8.25	-70.65	42.0	-0.057046575	-0.031347032	1	5	143	148
711	-75.4185	31.674194	2985.1	7.368323864	87.65460208	3	1	232	240
712	-75.4185	31.674194	2985.1	7.368323864	87.65460208	3	8	232	240
713	-75.4185	31.674194	2985.1	12.57144886	36.4650323	3	1	232	240
714	-21.37	65.03	38.0	-0.048	9.948	2	6	233	241
715	-21.37	65.03	38.0	-0.051	9.936	2	6	233	241
716	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
717	138.87	36.43	1084.0	-0.035	0.055	2	6	234	242
718	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
719	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
720	138.87	36.43	1084.0	-0.035	0.055	2	6	234	242
721	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
722	138.87	36.43	1084.0	-0.035	0.025	2	6	234	242
723	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
724	138.87	36.43	1084.0	-0.035	0.055	2	6	234	242
725	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
726	138.87	36.43	1084.0	-0.035	0.025	2	6	234	242
727	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
728	138.87	36.43	1084.0	-0.035	0.055	2	6	234	242
729	138.87	36.43	1084.0	-0.035	0.055	2	6	234	242
730	138.87	36.43	1084.0	-0.035	0.085	2	6	234	242
731	13.65	68.3	5.0	0.0	7.7764	2	6	235	243
732	-94.68	46.97	415.0	0.559	9.313	2	6	236	244
733	-120.036	34.2875	576.0	9.982	64.123	3	1	237	245
734	116.275	19.45	2091.0	5.04406779	2155.91	3	1	238	246
735	110.41	30.45	294.0	-0.052	9.47	4	9	239	247
736	110.41	30.45	294.0	8.061	8.2945	4	9	240	248
737	-75.4185	31.674194	2985.0	64.92	107.58	3	1	241	249
738	-75.4185	31.674194	2985.0	116.69	119.81	3	1	241	249
739	-75.4185	31.674194	2985.0	55.0	267.26	3	8	241	249
740	-75.4185	31.674194	2985.0	64.65	163.81	3	1	241	249
741	-91.346	26.946	2246.0	27.95	44.46	3	8	242	250
742	120.06667	34.46667	570.0	0.1414923	35.6823839	3	1	243	251
743	120.06667	34.46667	570.0	0.1414923	35.7570165	3	8	243	251
744	120.06667	34.46667	570.0	3.7650754	35.7356929	3	1	243	251
745	0.7333	64.25	2781.0	0.5433	14.7	3	1	244	252
746	0.7333	64.25	2781.0	0.5433	14.7	3	8	244	252
747	-13.86667	68.43333	1620.0	1.679	135.1	3	1	244	252
748	-13.86667	68.43333	1620.0	1.088	135.1	3	8	244	252
749	-9.51	69.483333	2210.0	100.0	135.1	3	1	244	252
750	-9.51	69.483333	2210.0	0.0	135.1	3	8	244	252
751	-2.53333	73.766667	3004.0	103.29	135.1	3	1	244	252
752	-2.53333	73.766667	3004.0	2.78	135.1	3	8	244	252
753	9.893983	-40.936333	4620.0	0.55	615.07	3	8	245	253
754	9.893983	-40.936333	4620.0	2.98	615.07	3	1	245	253
755	13.56285	-41.136083	2082.1	3.33	1103.7	3	1	245	254
756	8.899817	42.913617	3701.6	0.83	2894.6	3	8	245	254
757	8.899817	-42.913617	3701.6	0.83	415.84	3	1	245	254
758	8.899817	42.913617	3701.6	0.83	415.84	3	8	245	254
759	8.899817	42.913617	3701.6	2.48	2903.5	3	1	245	254
760	-24.23811	49.87776	3883.0	0.0	1071.9	3	7	246	255
761	-24.23811	49.87776	3883.0	0.0	1512.9	3	1	246	255
762	-33.51667	53.05	3065.0	104.72	161.6	3	8	247	256
763	-33.51667	53.05	3065.0	104.98	132.68	3	1	247	256
764	-33.51667	53.05	3065.0	104.72	161.6	3	8	247	256
765	-33.51667	53.05	3065.0	104.72	158.1	3	8	247	256
766	-33.5	53.1	3082.0	8.1191	126.3	3	1	248	257
767	-33.5	53.1	3082.0	7.5204	126.26	3	8	248	257
768	-33.5	53.1	3082.0	7.4007	117.98	3	8	248	257
769	-10.176	37.881	2925.0	194.65	433.3	3	1	249	258
770	-10.134	37.565	2656.0	0.14989	194.26	3	1	249	258
771	-10.1665	37.799833	3146.0	87.755	135.9	3	1	249	258
772	-10.176	37.881	2925.0	0.0	433.29	3	8	249	258
773	-45.0833	-29.5333	3589.0	5.06	22.08	3	1	250	259
774	-43.5833	-29.7833	3924.0	6.61	22.94	3	1	250	259
775	-43.3333	-29.5333	4003.0	8.406	17.954	3	1	250	259
776	-46.0333	-27.7667	2296.0	0.33	21.23	3	1	250	259
777	171.5	-41.9	130.0	11.37446595	73.21595139	4	9	251	260
778	6.88	50.11	425.0	0.419	11.492	2	6	252	261
779	-74.4665	30.7596	3480.0	26.32984	62.4613	3	1	253	262
780	-45.6858	50.2047	3448.0	0.02	10.12	3	1	254	263
781	57.35	23.08	800.0	6.026	9.607129	4	9	255	264
782	-77.5	-9.0	6050.0	0.0	19.2	1	5	29	30
783	-59.9183	42.9717	2470.0	12.23	16.45	3	8	256	265
784	-60.41	43.21	1814.0	1.65	15.4	3	8	256	265
785	-55.2483	42.9783	4055.0	0.77	12.4	3	8	256	265
786	-55.2483	42.9783	4055.0	0.77	20.41	3	8	256	265
787	105.12	33.58	1650.0	-0.052	1.812	4	9	257	266
788	-71.8583	76.805	823.0	3.138	10.856	3	1	258	267
789	-71.8583	76.805	823.0	9.9	12.23	3	1	258	267
790	-71.8583	76.805	823.0	8.188	12.157	3	8	258	267
791	119.17	32.5	100.0	10.29	16.3	4	9	259	268
792	119.17	32.5	100.0	10.54	14.941	4	9	259	268
793	119.17	32.5	100.0	18.31	53.001	4	9	259	268
794	119.17	32.5	100.0	35.9	75.646	4	9	259	268
795	119.17	32.5	100.0	10.495	19.338	4	9	259	268
796	119.17	32.5	100.0	14.389	17.234	4	9	259	268
797	119.17	32.5	100.0	161.72	178.05	4	9	260	269
798	119.17	32.5	100.0	133.13	154.97	4	9	260	269
799	119.17	32.5	100.0	128.03	154.52	4	9	260	269
800	147.6	-6.083	5.0	-0.045292	-0.027792	3	4	261	270
801	147.6	-6.083	5.0	0.791666667	49.79166667	3	4	261	270
802	147.66	-6.21667	5.0	0.79166666	66.04166666	3	4	261	270
803	147.66	-6.21667	5.0	1.04166666	38.29166666	3	4	261	270
804	147.616	-6.1166	5.0	0.79166666	10.79166666	3	4	261	270
805	147.66	-6.2	5.0	0.79166666	39.29166666	3	4	261	270
806	147.616	-6.133	10.0	0.54166666	18.79166666	3	4	261	270
807	147.56	-6.066	10.0	0.79165	70.79165	3	4	261	270
808	147.56	-6.066	10.0	0.54166667	19.29166667	3	4	261	270
809	147.56	-6.066	10.0	0.541666667	30.79166667	3	4	261	270
810	147.6	-6.1166	5.0	1.291666667	19.04166667	3	4	261	270
811	147.6	-6.1166	5.0	0.791666667	27.04166667	3	4	261	270
812	147.6	-6.1	5.0	1.041666667	20.04166667	3	4	261	270
813	-19.85	64.61666667	422.0	-0.006	9.158	2	6	233	241
814	-19.85	64.61666667	422.0	-0.006	9.151	2	6	233	241
815	13.73333333	58.46666667	111.0	0.055421687	11.49137931	2	2	262	271
816	105.88	21.83	7.0	-0.056	0.008	2	6	263	272
817	105.88	21.83	7.0	-0.053	-0.018	2	6	263	272
818	105.88	21.83	7.0	-0.056	0.008	2	6	263	272
819	105.88	21.83	7.0	-0.056	0.008	2	6	263	272
820	17.42	78.86	1255.0	-0.048	0.55	1	5	36	37
821	17.42	78.86	1255.0	-0.047	0.55	1	5	36	37
822	134.71	37.0583	935.0	0.09	7.02	3	1	264	273
823	134.71	37.0583	935.0	0.09	7.02	3	8	264	273
824	-119.5	-80.0	1530.0	10.0	89.766	1	5	265	74
825	-119.5	-80.0	1530.0	9.935	88.348	1	5	265	74
826	-38.4	72.5	3203.0	10.0142	89.7	1	5	265	74
827	-37.6	72.5	3200.0	10.0037	90.2658	1	5	265	74
828	-0.59	51.98	50.0	-0.053	0.15	5	3	70	80
829	-0.59	51.98	50.0	-0.053	0.046	5	3	70	80
830	-57.685	-64.2017	1542.0	-0.0575	0.9495	1	5	266	274
831	-134.8	60.35	730.0	-0.052	7.556	2	2	267	275
832	63.258333	81.616667	797.0	-0.010563	10.277	3	8	268	276
833	63.258333	81.616667	797.0	-0.010563	10.277	3	8	268	276
834	35.15	31.78	700.0	0.032	168.762	4	9	269	277
835	35.15	31.78	700.0	0.0	168.873	4	9	270	278
836	81.87	18.87	600.0	-0.0579997	0.8749684	4	9	271	279
837	91.866667	25.25	1290.0	-0.0566533	0.551	4	9	271	279
838	109.1	33.57	1495.0	-0.048	8.614	4	9	272	280
839	109.1	33.57	1495.0	-0.008	18.958	4	9	272	280
840	7.639	66.969	1048.0	-0.049	-0.02	3	1	273	281
